,DATA,Temp mitja,Temp max,Temp min,Dif.Temp,Pressió atm mitja,Pressió atm. max,Pressió atm. min,Dif.Pressió,Humitat rel mitja,Humitat rel.max,Humitat rel. min,Dif.Hum,Irradiància solar mitja,Gruix neu mitja,Velocitat vent (10m) mitja,Direcció vent mitja,Ratxa max vent (10m),Direcció vent max mitja,Precipitació tot,Precipitació max 1min,Precipitació demà,Precipitació (bool),Precipitació demà(bool)
1340,2012-09-02,11.4,16.4,7.8,8.6,898.0,899.8,895.8,4.0,51.2,68.0,38.0,30.0,249.1,0.0,7.4,42.2,18.1,49.1,0.0,0.0,0.0,False,False
1341,2012-09-03,13.8,20.1,6.4,13.7,896.2,898.6,894.3,4.3,50.4,75.0,30.0,45.0,215.4,0.0,5.9,55.7,18.2,67.8,0.0,0.0,0.0,False,False
1342,2012-09-04,16.0,22.5,7.4,15.1,894.6,896.6,892.4,4.2,53.4,87.0,32.0,55.0,235.2,0.0,4.4,68.4,14.9,94.0,0.0,0.0,0.0,False,False
1343,2012-09-05,15.2,23.1,5.8,17.3,895.7,898.2,894.3,3.9,58.2,95.0,30.0,65.0,221.3,0.0,3.3,100.5,9.8,106.9,0.0,0.0,0.0,False,False
1344,2012-09-06,16.1,27.4,4.4,23.0,898.0,900.6,896.0,4.6,59.5,98.0,20.0,78.0,250.6,0.0,2.1,125.1,9.5,149.4,0.0,0.0,0.0,False,False
1345,2012-09-07,16.6,27.5,5.9,21.6,899.4,901.1,896.9,4.2,63.7,97.0,21.0,76.0,258.0,0.0,1.8,145.8,11.3,146.9,0.0,0.0,3.2,False,True
1346,2012-09-08,14.5,26.4,7.3,19.1,897.9,899.8,895.3,4.5,79.5,98.0,27.0,71.0,160.1,0.0,1.6,122.7,13.1,130.4,3.2,0.2,1.6,True,True
1347,2012-09-09,14.9,27.2,5.9,21.3,896.1,898.2,892.5,5.7,74.8,98.0,25.0,73.0,229.2,0.0,2.1,151.4,15.9,151.6,1.6,0.1,0.0,True,False
1348,2012-09-10,15.1,24.8,6.2,18.6,895.6,896.9,893.4,3.5,71.1,98.0,31.0,67.0,196.8,0.0,2.2,152.2,10.1,150.3,0.0,0.0,0.2,False,True
1349,2012-09-11,16.3,27.5,5.9,21.6,895.6,896.9,893.1,3.8,69.1,98.0,20.0,78.0,199.7,0.0,2.0,129.6,12.1,148.6,0.2,0.1,0.0,True,False
1350,2012-09-12,15.3,24.4,8.5,15.9,893.1,896.6,890.0,6.6,66.8,98.0,38.0,60.0,152.0,0.0,3.3,136.4,13.3,162.2,0.0,0.0,0.0,False,False
1351,2012-09-13,13.5,20.1,7.7,12.4,891.7,893.5,889.9,3.6,44.0,68.0,25.0,43.0,254.6,0.0,7.1,80.0,21.7,59.1,0.0,0.0,0.0,False,False
1352,2012-09-14,16.7,24.2,8.4,15.8,892.6,894.8,891.1,3.7,26.5,56.0,10.0,46.0,254.5,0.0,6.9,44.6,19.1,74.0,0.0,0.0,0.0,False,False
1353,2012-09-15,16.2,30.3,2.7,27.6,892.6,895.0,889.3,5.7,46.9,92.0,11.0,81.0,260.3,0.0,2.0,134.5,8.7,171.8,0.0,0.0,0.0,False,False
1354,2012-09-16,15.9,29.4,2.3,27.1,892.6,894.5,889.8,4.7,54.9,96.0,14.0,82.0,253.0,0.0,1.9,158.8,9.8,159.6,0.0,0.0,0.0,False,False
1355,2012-09-17,16.6,29.1,6.2,22.9,892.9,894.3,890.4,3.9,57.5,92.0,15.0,77.0,192.9,0.0,1.9,169.9,9.6,174.5,0.0,0.0,3.0,False,True
1356,2012-09-18,15.7,24.7,9.8,14.9,892.3,894.0,889.8,4.2,70.0,98.0,30.0,68.0,129.6,0.0,2.8,166.5,15.2,192.2,3.0,0.1,0.1,True,True
1357,2012-09-19,14.2,24.1,8.6,15.5,893.8,896.8,891.3,5.5,69.5,99.0,30.0,69.0,232.7,0.0,2.9,142.9,15.2,140.4,0.1,0.1,0.0,True,False
1358,2012-09-20,15.1,24.5,7.7,16.8,895.5,897.3,893.3,4.0,62.8,94.0,26.0,68.0,243.2,0.0,2.3,156.9,10.2,154.9,0.0,0.0,0.0,False,False
1359,2012-09-21,15.5,26.2,5.8,20.4,894.7,897.3,892.2,5.1,70.9,98.0,32.0,66.0,236.0,0.0,2.6,176.7,10.8,180.9,0.0,0.0,0.0,False,False
1360,2012-09-22,16.2,27.6,5.9,21.7,892.6,894.8,890.1,4.7,65.6,98.0,22.0,76.0,235.1,0.0,2.6,177.8,12.0,199.9,0.0,0.0,1.4,False,True
1361,2012-09-23,16.9,27.5,6.1,21.4,889.7,893.9,884.8,9.1,64.6,98.0,15.0,83.0,195.6,0.0,3.8,199.1,13.9,194.4,1.4,0.2,0.0,True,False
1362,2012-09-24,15.8,23.1,7.9,15.2,887.5,889.1,885.0,4.1,59.0,84.0,27.0,57.0,225.7,0.0,3.8,212.8,13.2,220.2,0.0,0.0,0.0,False,False
1363,2012-09-25,12.1,20.3,3.5,16.8,883.3,887.4,881.5,5.9,58.0,96.0,24.0,72.0,199.4,0.0,3.9,192.3,12.0,209.4,0.0,0.0,2.5,False,True
1364,2012-09-26,8.1,13.7,-1.1,14.8,883.4,890.3,879.6,10.7,77.3,99.0,57.0,42.0,49.5,0.0,3.4,202.9,14.2,220.7,2.5,0.1,0.0,True,False
1365,2012-09-27,7.2,18.1,-2.8,20.9,892.4,894.9,890.2,4.7,72.6,100.0,26.0,74.0,186.4,0.0,2.0,158.5,9.5,180.8,0.0,0.0,2.7,False,True
1366,2012-09-28,10.7,16.0,6.1,9.9,892.5,894.1,890.8,3.3,84.4,96.0,52.0,44.0,76.3,0.0,1.3,146.7,6.1,166.1,2.7,0.1,22.6,True,True
1367,2012-09-29,9.6,12.6,6.9,5.7,890.2,892.4,888.9,3.5,83.8,94.0,66.0,28.0,15.1,0.0,4.0,74.1,14.9,86.4,22.6,0.2,1.3,True,True
1368,2012-09-30,8.8,14.1,3.4,10.7,893.7,895.6,892.0,3.6,79.9,97.0,56.0,41.0,106.8,0.0,2.5,118.5,8.2,116.6,1.3,0.1,0.0,True,False
1369,2012-10-01,9.1,20.0,-0.4,20.4,895.3,897.6,893.2,4.4,78.6,100.0,38.0,62.0,217.6,0.0,1.4,154.8,7.4,169.3,0.0,0.0,0.0,False,False
1370,2012-10-02,10.4,21.7,0.8,20.9,896.8,898.3,894.8,3.5,73.4,100.0,20.0,80.0,215.6,0.0,1.6,169.7,7.6,198.2,0.0,0.0,0.0,False,False
1371,2012-10-03,11.3,21.4,2.1,19.3,896.1,897.8,894.0,3.8,67.8,99.0,24.0,75.0,213.8,0.0,2.5,185.1,11.7,183.8,0.0,0.0,0.0,False,False
1372,2012-10-04,11.2,22.9,0.7,22.2,894.9,896.9,892.8,4.1,70.3,99.0,26.0,73.0,208.8,0.0,1.6,149.3,8.3,185.7,0.0,0.0,0.0,False,False
1373,2012-10-05,12.0,24.0,1.6,22.4,896.3,898.1,894.1,4.0,69.8,99.0,26.0,73.0,204.4,0.0,1.8,156.3,8.4,157.7,0.0,0.0,0.0,False,False
1374,2012-10-06,13.4,25.0,0.7,24.3,897.0,898.9,894.6,4.3,61.9,99.0,20.0,79.0,191.7,0.0,2.0,179.4,9.3,189.8,0.0,0.0,0.0,False,False
1375,2012-10-07,15.5,24.8,9.0,15.8,897.2,899.0,895.3,3.7,66.5,94.0,29.0,65.0,144.4,0.0,1.3,149.2,5.7,158.6,0.0,0.0,0.0,False,False
1376,2012-10-08,15.1,25.9,6.2,19.7,896.1,899.1,892.8,6.3,71.5,98.0,32.0,66.0,153.5,0.0,2.4,164.0,11.6,201.4,0.0,0.0,0.0,False,False
1377,2012-10-09,15.0,24.9,7.1,17.8,893.6,895.4,891.0,4.4,71.6,98.0,30.0,68.0,197.8,0.0,1.7,176.7,8.8,181.5,0.0,0.0,0.0,False,False
1378,2012-10-10,14.1,23.3,3.9,19.4,891.6,893.9,889.3,4.6,72.1,98.0,40.0,58.0,151.1,0.0,2.5,185.6,9.8,197.4,0.0,0.0,2.0,False,True
1379,2012-10-11,13.4,18.5,9.0,9.5,888.3,890.3,885.6,4.7,80.6,97.0,52.0,45.0,133.0,0.0,2.2,198.1,12.8,206.7,2.0,0.1,0.2,True,True
1380,2012-10-12,10.1,18.8,5.0,13.8,890.8,892.8,888.8,4.0,79.0,98.0,37.0,61.0,132.5,0.0,1.8,109.9,8.7,123.7,0.2,0.1,0.0,True,False
1381,2012-10-13,9.9,17.8,4.4,13.4,889.5,891.6,887.4,4.2,74.1,97.0,35.0,62.0,186.1,0.0,2.4,161.5,12.2,170.1,0.0,0.0,8.9,False,True
1382,2012-10-14,7.8,15.7,2.2,13.5,883.8,888.8,879.6,9.2,76.6,99.0,37.0,62.0,149.2,0.0,3.8,183.8,12.7,172.0,8.9,0.2,0.0,True,False
1383,2012-10-15,5.2,14.4,-1.9,16.3,886.2,890.7,882.0,8.7,73.0,100.0,28.0,72.0,177.5,0.0,1.7,167.8,6.6,168.9,0.0,0.0,0.0,False,False
1384,2012-10-16,6.0,17.0,-3.6,20.6,890.6,892.2,889.1,3.1,73.7,99.0,33.0,66.0,178.9,0.0,2.0,180.2,10.1,188.7,0.0,0.0,0.0,False,False
1385,2012-10-17,8.4,17.6,-0.1,17.7,890.6,892.0,889.3,2.7,77.6,100.0,49.0,51.0,180.6,0.0,2.6,166.0,11.8,187.6,0.0,0.0,0.2,False,True
1386,2012-10-18,13.9,21.5,4.4,17.1,888.7,890.3,886.9,3.4,65.3,91.0,42.0,49.0,128.2,0.0,3.9,197.4,16.8,189.2,0.2,0.1,16.5,True,True
1387,2012-10-19,15.2,18.0,12.7,5.3,889.8,892.2,887.9,4.3,74.2,96.0,57.0,39.0,55.1,0.0,4.1,174.8,18.4,177.1,16.5,0.3,6.6,True,True
1388,2012-10-20,14.9,19.5,12.0,7.5,890.5,892.1,888.6,3.5,79.5,95.0,57.0,38.0,83.4,0.0,2.9,137.7,16.4,146.0,6.6,0.5,11.2,True,True
1389,2012-10-21,11.3,14.6,7.5,7.1,889.9,892.1,887.1,5.0,84.7,97.0,57.0,40.0,58.8,0.0,2.4,164.7,8.4,171.8,11.2,0.4,0.2,True,True
1390,2012-10-22,8.7,16.6,3.6,13.0,894.0,896.2,891.8,4.4,83.3,98.0,46.0,52.0,81.2,0.0,1.2,162.6,5.2,172.2,0.2,0.1,0.0,True,False
1391,2012-10-23,9.5,17.6,2.0,15.6,894.9,896.3,893.1,3.2,81.1,99.0,47.0,52.0,143.1,0.0,1.8,164.7,9.4,161.9,0.0,0.0,0.0,False,False
1392,2012-10-24,9.3,19.1,1.0,18.1,892.3,894.8,890.1,4.7,80.8,100.0,43.0,57.0,161.0,0.0,1.4,164.0,6.7,166.2,0.0,0.0,0.7,False,True
1393,2012-10-25,9.1,12.4,4.3,8.1,887.5,890.7,883.8,6.9,91.8,98.0,77.0,21.0,41.1,0.0,1.3,178.0,5.7,181.9,0.7,0.1,5.5,True,True
1394,2012-10-26,9.7,12.2,6.7,5.5,877.2,884.1,874.0,10.1,90.9,97.0,74.0,23.0,58.5,0.0,2.2,201.7,8.7,195.8,5.5,0.1,0.0,True,False
1395,2012-10-27,5.7,13.4,-0.5,13.9,876.8,882.7,873.2,9.5,69.1,98.0,34.0,64.0,101.1,0.0,5.1,127.4,22.9,112.2,0.0,0.0,0.0,False,False
1396,2012-10-28,0.5,3.5,-2.0,5.5,886.1,890.2,881.6,8.6,34.8,61.0,22.0,39.0,165.4,0.0,7.2,92.7,21.4,90.8,0.0,0.0,0.0,False,False
1397,2012-10-29,1.2,11.8,-6.9,18.7,888.0,890.7,885.2,5.5,51.5,95.0,17.0,78.0,164.5,0.0,1.8,161.3,11.0,175.4,0.0,0.0,8.1,False,True
1398,2012-10-30,1.4,9.9,-6.9,16.8,881.9,886.3,877.3,9.0,78.3,97.0,34.0,63.0,112.2,0.0,1.5,151.8,7.9,170.4,8.1,0.2,3.9,True,True
1399,2012-10-31,4.4,10.0,0.7,9.3,873.6,877.4,872.2,5.2,86.5,99.0,55.0,44.0,90.1,0.0,2.1,138.5,8.0,133.4,3.9,0.1,0.0,True,False
1400,2012-11-01,4.8,10.9,-1.3,12.2,877.1,882.7,873.5,9.2,79.5,100.0,49.0,51.0,134.4,0.0,2.8,176.7,11.6,176.9,0.0,0.0,0.0,False,False
1401,2012-11-02,6.1,12.5,0.3,12.2,886.6,890.0,882.3,7.7,75.5,98.0,46.0,52.0,153.5,0.0,3.1,188.5,12.8,202.2,0.0,0.0,0.0,False,False
1402,2012-11-03,6.4,13.9,0.5,13.4,885.8,889.2,883.5,5.7,80.1,98.0,51.0,47.0,87.6,0.0,2.2,174.2,8.1,197.7,0.0,0.0,5.0,False,True
1403,2012-11-04,8.3,11.7,3.4,8.3,881.8,885.7,878.9,6.8,91.2,97.0,75.0,22.0,41.1,0.0,1.7,174.5,8.8,199.9,5.0,0.1,1.1,True,True
1404,2012-11-05,6.6,11.9,1.6,10.3,887.2,892.4,881.9,10.5,70.8,96.0,34.0,62.0,148.0,0.0,2.5,205.2,8.8,203.5,1.1,0.1,0.0,True,False
1405,2012-11-06,3.9,11.0,-1.9,12.9,894.8,900.9,891.6,9.3,64.7,99.0,26.0,73.0,124.9,0.0,3.2,100.9,16.0,110.9,0.0,0.0,0.0,False,False
1406,2012-11-07,0.9,13.5,-6.5,20.0,901.2,903.0,899.0,4.0,67.6,96.0,12.0,84.0,146.2,0.0,1.1,145.8,3.4,147.0,0.0,0.0,0.0,False,False
1407,2012-11-08,5.6,15.5,-3.2,18.7,897.1,900.4,894.1,6.3,68.9,95.0,22.0,73.0,120.4,0.0,1.6,178.2,7.5,183.4,0.0,0.0,8.1,False,True
1408,2012-11-09,7.6,13.6,2.2,11.4,891.3,894.4,886.1,8.3,91.1,98.0,72.0,26.0,75.5,0.0,1.7,173.7,4.9,163.0,8.1,0.2,0.7,True,True
1409,2012-11-10,8.0,13.8,1.9,11.9,883.8,886.3,881.6,4.7,86.5,98.0,51.0,47.0,66.4,0.0,1.9,193.8,9.9,195.9,0.7,0.1,1.4,True,True
1410,2012-11-11,4.2,8.4,-0.8,9.2,886.6,894.1,881.3,12.8,82.5,98.0,60.0,38.0,70.0,0.0,3.6,118.5,10.8,118.1,1.4,0.1,0.0,True,False
1411,2012-11-12,2.3,11.8,-4.1,15.9,896.8,899.1,894.1,5.0,74.9,99.0,34.0,65.0,137.4,0.0,2.9,174.7,14.1,170.4,0.0,0.0,0.0,False,False
1412,2012-11-13,3.2,15.0,-6.6,21.6,897.5,899.5,895.5,4.0,68.0,97.0,21.0,76.0,126.3,0.0,1.6,137.9,6.8,146.0,0.0,0.0,0.0,False,False
1413,2012-11-14,7.5,17.0,0.2,16.8,896.4,897.3,895.3,2.0,80.4,99.0,46.0,53.0,118.5,0.0,1.7,141.0,12.9,164.3,0.0,0.0,0.0,False,False
1414,2012-11-15,6.2,17.2,-1.7,18.9,895.7,897.6,893.4,4.2,85.0,100.0,47.0,53.0,125.5,0.0,1.2,185.2,7.2,182.2,0.0,0.0,0.0,False,False
1415,2012-11-16,5.0,15.4,-2.5,17.9,893.0,895.4,890.2,5.2,85.0,100.0,48.0,52.0,122.5,0.0,1.5,172.5,7.1,170.5,0.0,0.0,0.0,False,False
1416,2012-11-17,6.2,11.4,1.0,10.4,887.7,891.2,885.5,5.7,90.1,99.0,67.0,32.0,56.3,0.0,1.5,183.3,6.3,198.1,0.0,0.0,0.0,False,False
1417,2012-11-18,7.0,10.7,2.9,7.8,886.7,889.5,884.9,4.6,84.2,99.0,62.0,37.0,52.9,0.0,2.5,165.7,11.9,156.8,0.0,0.0,0.0,False,False
1418,2012-11-19,4.5,12.7,-1.2,13.9,890.4,892.7,888.5,4.2,85.9,100.0,48.0,52.0,116.2,0.0,1.2,175.0,4.8,182.3,0.0,0.0,0.0,False,False
1419,2012-11-20,3.3,13.4,-0.9,14.3,892.5,894.2,890.8,3.4,84.6,99.0,43.0,56.0,91.9,0.0,1.1,128.7,4.1,135.9,0.0,0.0,0.0,False,False
1420,2012-11-21,4.1,10.1,-0.9,11.0,893.9,897.1,891.7,5.4,84.0,98.0,60.0,38.0,50.7,0.0,2.1,155.9,11.2,128.6,0.0,0.0,0.1,False,True
1421,2012-11-22,4.7,11.4,-1.8,13.2,896.4,897.9,894.6,3.3,84.8,99.0,55.0,44.0,76.1,0.0,1.6,191.9,8.6,200.3,0.1,0.1,0.0,True,False
1422,2012-11-23,2.1,12.3,-3.1,15.4,896.3,897.8,894.5,3.3,83.1,100.0,39.0,61.0,115.3,0.0,0.8,174.4,3.9,181.9,0.0,0.0,0.0,False,False
1423,2012-11-24,3.6,11.7,-2.2,13.9,894.7,896.2,892.5,3.7,82.4,99.0,53.0,46.0,87.1,0.0,1.4,170.7,7.5,185.6,0.0,0.0,0.3,False,True
1424,2012-11-25,5.0,12.8,-1.1,13.9,893.8,896.1,891.0,5.1,82.2,97.0,53.0,44.0,66.2,0.0,1.7,188.6,8.2,190.8,0.3,0.1,6.8,True,True
1425,2012-11-26,4.7,10.5,-1.0,11.5,886.7,891.0,883.4,7.6,91.6,100.0,69.0,31.0,40.9,0.0,2.1,184.3,8.7,192.6,6.8,0.1,11.9,True,True
1426,2012-11-27,2.1,4.3,0.2,4.1,879.7,883.6,875.6,8.0,90.5,97.0,70.0,27.0,24.6,0.0,2.5,132.0,9.5,126.5,11.9,0.1,0.0,True,False
1427,2012-11-28,2.2,4.1,0.5,3.6,873.3,875.8,871.3,4.5,57.8,81.0,38.0,43.0,34.0,0.0,8.3,60.6,21.6,56.0,0.0,0.0,0.0,False,False
1428,2012-11-29,0.1,3.3,-5.7,9.0,878.9,880.8,875.3,5.5,54.0,70.0,42.0,28.0,68.9,0.0,8.6,75.2,22.6,73.1,0.0,0.0,0.0,False,False
1429,2012-11-30,-2.2,2.6,-8.3,10.9,879.2,882.2,877.7,4.5,47.0,82.0,20.0,62.0,117.2,0.0,5.5,71.1,17.6,94.8,0.0,0.0,0.0,False,False
1430,2012-12-01,-3.6,5.9,-11.9,17.8,884.6,889.7,882.0,7.7,52.8,94.0,11.0,83.0,120.9,0.0,3.8,107.6,16.7,125.3,0.0,0.0,0.0,False,False
1431,2012-12-02,-0.2,8.5,-8.0,16.5,892.3,894.8,889.4,5.4,50.4,85.0,23.0,62.0,92.8,0.0,2.6,150.0,17.5,138.0,0.0,0.0,0.0,False,False
1432,2012-12-03,0.9,12.5,-4.4,16.9,896.0,898.8,893.8,5.0,80.7,98.0,40.0,58.0,77.9,0.0,1.4,139.2,4.7,176.6,0.0,0.0,0.0,False,False
1433,2012-12-04,-0.4,7.9,-6.3,14.2,889.7,893.8,887.9,5.9,74.6,99.0,26.0,73.0,96.0,0.0,2.0,142.9,10.3,181.2,0.0,0.0,0.6,False,True
1434,2012-12-05,-2.1,1.8,-7.3,9.1,887.2,889.2,885.8,3.4,89.6,97.0,76.0,21.0,44.3,0.0,1.2,123.6,4.2,167.2,0.6,0.1,0.0,True,False
1435,2012-12-06,-0.8,7.7,-8.6,16.3,891.0,892.8,888.8,4.0,67.8,95.0,21.0,74.0,113.2,0.0,1.6,168.5,5.9,180.6,0.0,0.0,0.0,False,False
1436,2012-12-07,-2.2,8.5,-10.2,18.7,887.2,891.2,883.7,7.5,69.9,95.0,26.0,69.0,105.4,0.0,1.4,128.0,11.1,148.0,0.0,0.0,0.0,False,False
1437,2012-12-08,1.0,4.6,-4.1,8.7,892.0,898.2,886.9,11.3,54.2,83.0,28.0,55.0,111.1,0.0,6.2,85.2,22.0,100.1,0.0,0.0,0.0,False,False
1438,2012-12-09,-2.6,8.0,-9.5,17.5,897.3,899.0,895.4,3.6,62.8,91.0,14.0,77.0,111.8,0.0,1.2,138.2,5.4,177.1,0.0,0.0,0.0,False,False
1439,2012-12-10,-1.8,10.1,-9.7,19.8,892.5,895.5,889.4,6.1,61.2,94.0,20.0,74.0,108.0,0.0,1.8,134.5,10.9,151.5,0.0,0.0,0.0,False,False
1440,2012-12-11,-3.4,7.7,-10.9,18.6,892.5,893.7,890.8,2.9,60.6,96.0,13.0,83.0,114.7,0.0,1.3,148.0,8.6,154.0,0.0,0.0,0.0,False,False
1441,2012-12-12,-5.2,4.7,-13.5,18.2,891.2,893.7,889.2,4.5,64.8,89.0,16.0,73.0,104.4,0.0,1.0,173.3,5.5,182.6,0.0,0.0,0.0,False,False
1442,2012-12-13,-0.4,5.3,-7.2,12.5,887.2,889.5,884.9,4.6,78.7,96.0,53.0,43.0,57.7,0.0,2.6,183.2,11.2,201.8,0.0,0.0,0.0,False,False
1443,2012-12-14,3.8,6.9,-0.2,7.1,884.9,886.5,882.9,3.6,85.0,96.0,71.0,25.0,32.1,0.0,3.9,218.4,13.5,211.2,0.0,0.0,0.1,False,True
1444,2012-12-15,6.0,11.0,0.2,10.8,888.8,893.6,883.2,10.4,75.9,95.0,47.0,48.0,90.5,0.0,3.9,195.5,10.7,205.4,0.1,0.1,0.0,True,False
1445,2012-12-16,2.4,10.5,-4.8,15.3,892.8,895.4,890.5,4.9,81.7,100.0,49.0,51.0,103.4,0.0,2.1,169.0,11.0,184.6,0.0,0.0,0.0,False,False
1446,2012-12-17,2.0,11.2,-4.8,16.0,892.3,895.0,890.3,4.7,77.9,99.0,30.0,69.0,83.0,0.0,1.6,143.5,9.4,160.7,0.0,0.0,0.0,False,False
1447,2012-12-18,-0.9,12.5,-8.2,20.7,894.7,896.0,893.1,2.9,71.9,97.0,17.0,80.0,117.2,0.0,1.2,139.2,4.3,188.1,0.0,0.0,0.0,False,False
1448,2012-12-19,0.6,6.2,-4.7,10.9,894.9,896.8,892.7,4.1,81.1,97.0,55.0,42.0,39.0,0.0,1.0,152.3,4.4,159.4,0.0,0.0,0.0,False,False
1449,2012-12-20,2.4,9.1,-3.1,12.2,890.8,892.9,889.0,3.9,85.0,100.0,62.0,38.0,46.8,0.0,1.5,128.4,8.5,141.9,0.0,0.0,0.0,False,False
1450,2012-12-21,3.4,10.0,-2.3,12.3,890.5,894.8,888.0,6.8,78.5,99.0,44.0,55.0,87.0,0.0,1.9,137.9,16.4,150.8,0.0,0.0,0.0,False,False
1451,2012-12-22,3.7,11.8,-2.3,14.1,897.2,899.7,894.5,5.2,76.8,98.0,43.0,55.0,63.0,0.0,1.0,168.5,4.5,189.8,0.0,0.0,0.0,False,False
1452,2012-12-23,1.6,15.2,-5.4,20.6,898.3,900.0,896.6,3.4,80.2,100.0,31.0,69.0,104.1,0.0,0.7,149.8,3.2,185.1,0.0,0.0,0.0,False,False
1453,2012-12-24,1.1,14.0,-5.6,19.6,894.1,897.3,891.2,6.1,77.5,98.0,36.0,62.0,86.4,0.0,0.9,145.6,3.8,155.2,0.0,0.0,0.0,False,False
1454,2012-12-25,2.6,13.1,-5.3,18.4,889.9,891.6,888.1,3.5,75.0,96.0,30.0,66.0,46.8,0.0,2.3,147.2,10.8,193.8,0.0,0.0,0.0,False,False
1455,2012-12-26,3.9,13.2,-6.1,19.3,896.1,901.2,891.1,10.1,59.9,93.0,20.0,73.0,101.1,0.0,2.1,141.3,12.7,158.2,0.0,0.0,0.0,False,False
1456,2012-12-27,-0.9,9.4,-9.4,18.8,900.7,903.0,899.2,3.8,69.7,96.0,24.0,72.0,93.2,0.0,1.3,168.7,9.6,195.0,0.0,0.0,0.0,False,False
1457,2012-12-28,3.3,13.4,-2.9,16.3,903.6,905.8,902.0,3.8,72.0,96.0,36.0,60.0,90.2,0.0,1.3,176.2,8.8,162.8,0.0,0.0,0.0,False,False
1458,2012-12-29,1.5,12.9,-7.2,20.1,897.7,902.7,893.5,9.2,70.4,99.0,25.0,74.0,108.4,0.0,2.2,140.6,11.8,169.1,0.0,0.0,0.0,False,False
1459,2012-12-30,1.2,10.3,-6.5,16.8,901.0,902.8,897.5,5.3,66.2,95.0,29.0,66.0,104.4,0.0,1.9,117.2,12.2,144.8,0.0,0.0,0.0,False,False
1460,2012-12-31,-2.9,7.6,-9.6,17.2,896.9,902.2,891.1,11.1,78.6,97.0,37.0,60.0,101.2,0.0,0.8,145.8,3.1,160.0,0.0,0.0,2.3,False,True
1461,2013-01-01,-1.4,3.4,-4.9,8.3,890.9,893.6,888.6,5.0,93.0,99.0,77.0,22.0,42.7,9.1,1.3,162.8,3.9,158.3,2.3,0.1,0.0,True,False
1462,2013-01-02,2.1,4.9,-2.9,7.8,896.8,902.8,893.5,9.3,56.4,99.0,27.0,72.0,101.6,6.6,7.2,75.7,22.4,86.2,0.0,0.0,0.0,False,False
1463,2013-01-03,2.6,11.5,-4.2,15.7,907.8,911.4,902.7,8.7,31.2,76.0,9.0,67.0,109.0,0.0,3.2,152.4,11.7,130.7,0.0,0.0,0.0,False,False
1464,2013-01-04,2.6,13.7,-6.1,19.8,908.8,911.1,907.0,4.1,67.3,97.0,35.0,62.0,40.4,0.0,2.6,135.8,9.7,151.1,0.0,0.0,0.0,False,False
1465,2013-01-05,6.0,17.6,-5.8,23.4,904.4,907.1,902.6,4.5,45.2,97.0,9.0,88.0,105.7,0.0,2.9,130.5,10.3,163.2,0.0,0.0,0.0,False,False
1466,2013-01-06,7.8,19.0,-1.8,20.8,901.7,903.5,899.5,4.0,38.4,75.0,12.0,63.0,110.6,0.0,2.3,150.2,11.4,162.2,0.0,0.0,0.0,False,False
1467,2013-01-07,2.9,17.5,-4.7,22.2,900.6,902.0,898.4,3.6,61.2,89.0,19.0,70.0,98.0,0.0,0.8,158.7,4.6,172.2,0.0,0.0,0.0,False,False
1468,2013-01-08,1.6,17.9,-6.2,24.1,900.8,902.5,898.9,3.6,65.3,90.0,20.0,70.0,111.4,0.0,0.5,165.0,2.4,158.0,0.0,0.0,0.0,False,False
1469,2013-01-09,-0.2,13.5,-8.8,22.3,895.7,900.1,891.7,8.4,67.3,96.0,17.0,79.0,114.5,0.0,0.8,158.1,6.0,176.8,0.0,0.0,0.0,False,False
1470,2013-01-10,2.6,12.9,-5.6,18.5,893.1,894.8,891.8,3.0,65.3,92.0,32.0,60.0,110.4,0.0,2.3,157.8,8.4,173.6,0.0,0.0,0.0,False,False
1471,2013-01-11,-0.3,11.2,-8.2,19.4,893.9,895.4,892.6,2.8,60.3,96.0,15.0,81.0,117.6,0.0,1.5,176.3,5.6,176.3,0.0,0.0,0.0,False,False
1472,2013-01-12,-2.4,7.4,-11.0,18.4,889.8,893.3,885.3,8.0,68.0,91.0,25.0,66.0,105.3,0.0,1.4,169.2,8.0,171.4,0.0,0.0,0.0,False,False
1473,2013-01-13,0.7,5.9,-3.0,8.9,883.6,887.0,881.4,5.6,78.7,99.0,42.0,57.0,55.3,0.0,3.2,126.5,12.4,118.2,0.0,0.0,0.0,False,False
1474,2013-01-14,-0.3,5.0,-4.4,9.4,887.4,888.6,886.2,2.4,60.5,94.0,33.0,61.0,85.8,0.0,3.2,144.4,10.4,139.5,0.0,0.0,8.1,False,True
1475,2013-01-15,-3.7,0.8,-8.9,9.7,885.4,888.0,883.1,4.9,91.2,99.0,73.0,26.0,10.9,66.7,1.7,158.2,8.8,161.5,8.1,0.2,0.0,True,False
1476,2013-01-16,-2.4,3.8,-10.6,14.4,879.6,885.0,876.1,8.9,86.9,98.0,57.0,41.0,95.5,61.6,1.4,149.1,4.7,143.6,0.0,0.0,0.0,False,False
1477,2013-01-17,0.6,4.7,-8.4,13.1,882.0,883.9,877.9,6.0,43.6,95.0,21.0,74.0,126.2,21.0,4.0,108.4,12.2,115.6,0.0,0.0,1.7,False,True
1478,2013-01-18,-2.9,4.5,-10.3,14.8,879.0,883.3,872.3,11.0,84.4,99.0,62.0,37.0,82.0,18.3,0.8,182.1,4.2,166.1,1.7,0.1,24.2,True,True
